book_name,page_number,source_used,decision_reason,text
CN - 3.pdf,314,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{Comparison of Circuit Switching and Packet Switching}
Having looked at the internal operation of packet switching, we can now return to a comparison of this technique with circuit switching. We first look at the important issue of performance and then examine other characteristics.

\\textbf{Performance} A simple comparison of circuit switching and the two forms of packet switching is provided in Figure 9.15. The figure depicts the transmission of a"
CN - 3.pdf,315,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}
\\usepackage{amssymb}

\\begin{document}

\\pagestyle{myheadings}
\\markright{CHAPTER 9 / WAN TECHNOLOGY AND PROTOCOLS}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=\\textwidth]{_page_0_Figure_1.jpeg}
\\caption{Event Timing for Circuit Switching and Packet Switching}
\\label{fig:9.15}
\\end{figure}

\\textbf{Figure 9.15} Event Timing for Circuit Switching and Packet Switching

message across four nodes, from a source station attached to node 1 to a destination station attached to node 4. In this figure, we are concerned with three types of delay:

\\begin{itemize}
    \\item \\textbf{Propagation delay:} The time it takes a signal to propagate from one node to the next. This time is generally negligible. The speed of electromagnetic signals through a wire medium, for example, is typically $2 \\times 10^8$ m/s.
    \\item \\textbf{Transmission time:} The time it takes for a transmitter to send out a block of data. For example, it takes 1 s to transmit a 10,000-bit block of data onto a 10-kbps line.
    \\item \\textbf{Node delay:} The time it takes for a node to perform the necessary processing as it switches data.
\\end{itemize}

For circuit switching, there is a certain amount of delay before the message can be sent. First, a Call Request signal is sent through the network, to set up a connection to the destination. If the destination station is not busy, a Call Accepted signal returns. Note that a processing delay is incurred at each node during the call request; this time is spent at each node setting up the route of the connection. On the return, this processing is not needed because the connection is already set up. After the connection is set up, the message is sent as a single block, with no noticeable delay at the switching nodes.

Virtual circuit packet switching appears quite similar to circuit switching. A virtual circuit is requested using a Call Request packet, which incurs a delay at each node. The virtual circuit is accepted with a Call Accept packet. In contrast to the

\\end{document}"
CN - 3.pdf,316,pymupdf,pymupdf_scored_higher_than_marker,"9.5 / Packet-Switching Principles 315
circuit-switching case, the call acceptance also experiences node delays, even though
the virtual circuit route is now established. The reason is that this packet is queued at
each node and must wait its turn for transmission. Once the virtual circuit is estab-
lished, the message is transmitted in packets. It should be clear that this phase of the
operation can be no faster than circuit switching for comparable networks. This is
because circuit switching is an essentially transparent process, providing a constant
data rate across the network. Packet switching involves some delay at each node in the path. Worse, this delay is variable and will increase with increased load.
Datagram packet switching does not require a call setup. Thus, for short
messages, it will be faster than virtual circuit packet switching and perhaps circuit
switching. However, because each individual datagram is routed independently, the
processing for each datagram at each node may be longer than for virtual circuit
packets. Thus, for long messages, the virtual circuit technique may be superior.
Figure 9.15 is intended only to suggest what the relative performance of the
techniques might be; actual performance depends on a host of factors, including the
size of the network, its topology, the pattern of load, and the characteristics of typi- cal exchanges.
Other Characteristics Besides performance, there are a number of other
­characteristics that may be considered in comparing the techniques we have been
discussing. Table 9.1 summarizes the most important of these. Most of these charac- teristics have already been discussed. A few additional comments follow.
Table 9.1 Comparison of Communication Switching Techniques
Virtual Circuit Packet
Switching
Circuit Switching
Datagram Packet Switching
Dedicated transmission path
No dedicated path
No dedicated path
Continuous transmission of data
Transmission of packets
Transmission of packets
Fast enough for interactive
Fast enough for interactive
Fast enough for interactive
Messages are not stored
Packets may be stored until delivered
Packets stored until delivered
The path is established for entire conversation
Route established for each packet
Route established for entire conversation
Call setup delay; negligible transmission delay
Packet transmission delay
Call setup delay; packet transmission delay
Busy signal if called party busy
Sender may be notified if packet not delivered
Sender notified of connection denial
Overload may block call setup; no delay for established calls
Overload increases packet delay
Overload may block call setup; increases packet delay
Electromechanical or computerized switching nodes
Small switching nodes
Small switching nodes
User responsible for message loss protection
Network may be responsible for individual packets
Network may be responsible for packet sequences
Usually no speed or code conversion
Speed and code conversion
Speed and code conversion
Fixed bandwidth
Dynamic use of bandwidth
Dynamic use of bandwidth
No overhead bits after call setup
Overhead bits in each packet
Overhead bits in each packet"
CN - 3.pdf,317,marker,marker_better_or_equal,"As was mentioned, circuit switching is essentially a transparent service. Once a connection is established, a constant data rate is provided to the connected stations. This is not the case with packet switching, which typically introduces variable delay, so that data arrive in a choppy manner. Indeed, with datagram packet switching, data may arrive in a different order than they were transmitted.
An additional consequence of transparency is that there is no overhead required to accommodate circuit switching. Once a connection is established, the analog or digital data are passed through, as is, from source to destination. For packet switching, analog data must be converted to digital before transmission; in addition, each packet includes overhead bits, such as the destination address.
## **9.6 Asynchronous Transfer Mode**
Asynchronous transfer mode is a switching and multiplexing technology that employs small, fixed-length packets called **cells**. A fixed-size packet was chosen to ensure that the switching and multiplexing function could be carried out efficiently, with little delay variation. A small cell size was chosen primarily to support delay-intolerant interactive voice service with a small packetization delay. ATM is a connection-oriented packet-switching technology that was designed to provide the performance of a circuit-switching network and the flexibility and efficiency of a packet-switching network. A major thrust of the ATM standardization effort was to provide a powerful set of tools for supporting a rich QoS capability and a powerful traffic management capability. ATM was intended to provide a unified networking standard for both circuit-switched and packet-switched traffic, and to support data, voice, and video with appropriate QoS mechanisms. With ATM, the user can select the desired level of service and obtain guaranteed service quality. Internally, the ATM network makes reservations and preplans routes so that transmission allocation is based on priority and QoS characteristics.
ATM was intended to be a universal networking technology, with much of the switching and routing capability implemented in hardware, and with the ability to support IP-based networks and circuit-switched networks. It was also anticipated that ATM would be used to implement local area networks. ATM never achieved this comprehensive deployment. However, ATM remains an important technology. ATM is commonly used by telecommunications providers to implement wide area networks. Many DSL implementations use ATM over the basic DSL hardware for multiplexing and switching, and ATM is used as a backbone network technology in numerous IP networks and portions of the Internet.
A number of factors have led to this lesser role for ATM. IP, with its many associated protocols, provides an integrative technology that is more scalable and less complex than ATM. In addition, the need to use small fixed-sized cells to reduce jitter has disappeared as transport speeds have increased. The development of voice and video over IP protocols has provided an integration capability at the IP level.
Perhaps the most significant development related to the reduced role for ATM is the widespread acceptance of Multiprotocol Label Switching (MPLS). MPLS is"
CN - 3.pdf,318,vision_latex,vision_latex::markdown_contains_figure_placeholder,"a layer-2 connection-oriented packet-switching protocol that, as the name suggests, can provide a switching service for a variety of protocols and applications, including IP, voice, and video. We introduce MPLS in Chapter 23.

\\subsection{ATM Logical Connections}

ATM is a packet-oriented transfer mode. It allows multiple logical connections to be multiplexed over a single physical interface. The information flow on each logical connection is organized into fixed-size packets called cells. Logical connections in ATM are referred to as \\textbf{virtual channel connections (VCCs)}. A VCC is analogous to a virtual circuit; it is the basic unit of switching in an ATM network. A VCC is set up between two end users through the network, and a variable-rate, full-duplex flow of fixed-size cells is exchanged over the connection. VCCs are also used for user--network exchange (control signaling) and network--network exchange (network management and routing).

For ATM, a second sublayer of processing has been introduced that deals with the concept of virtual path (Figure~\\ref{fig:atm-connections}). A \\textbf{virtual path connection (VPC)} is a bundle of VCCs that have the same endpoints. Thus, all of the cells flowing over all of the VCCs in a single VPC are switched together.

The virtual path concept was developed in response to a trend in high-speed networking in which the control cost of the network is becoming an increasingly higher proportion of the overall network cost. The virtual path technique helps contain the control cost by grouping connections sharing common paths through the network into a single unit. Network management actions can then be applied to a small number of groups of connections instead of a large number of individual connections.

Several advantages can be listed for the use of virtual paths:

\\begin{itemize}
    \\item \\textbf{Simplified network architecture:} Network transport functions can be separated into those related to an individual logical connection (virtual channel) and those related to a group of logical connections (virtual path).
    \\item \\textbf{Increased network performance and reliability:} The network deals with fewer, aggregated entities.
    \\item \\textbf{Reduced processing and short connection setup time:} Much of the work is done when the virtual path is set up. By reserving capacity on a virtual path connection in anticipation of later call arrivals, new virtual channel connections can be established by executing simple control functions at the endpoints
\\end{itemize}

\\begin{figure}[htbp]
    \\centering
    \\includegraphics[width=0.8\\textwidth]{_page_0_Figure_11.jpeg}
    \\caption{ATM Connection Relationships}
    \\label{fig:atm-connections}
\\end{figure}"
CN - 3.pdf,319,pymupdf,pymupdf_scored_higher_than_marker,"318 Chapter 9 / Wan Technology and Protocols
of the virtual path connection; no call processing is required at transit nodes.
Thus, the addition of new virtual channels to an existing virtual path involves minimal processing.
• Enhanced network services: The virtual path is used internal to the network
but is also visible to the end user. Thus, the user may define closed user groups or closed networks of virtual channel bundles.
Virtual Path/Virtual Channel Characteristics ITU-T Recommendation
I.150 lists the following as characteristics of virtual channel connections:
• Quality of service (QoS): A user of a VCC is provided with a QoS specified by
parameters such as cell loss ratio (ratio of cells lost to cells transmitted) and cell delay variation.
• Switched and semipermanent virtual channel connections: A switched VCC is an on-demand connection, which requires a call control signaling for setup and tearing down. A semipermanent VCC is one that is of long duration and is set up by configuration or network management action.
• Cell sequence integrity: The sequence of transmitted cells within a VCC is preserved.
• Traffic parameter negotiation and usage monitoring: Traffic parameters can be negotiated between a user and the network for each VCC. The network monitors the input of cells to the VCC to ensure that the negotiated param- eters are not violated.
The types of traffic parameters that can be negotiated include average rate,
peak rate, burstiness, and peak duration. The network may need a number of strat- egies to deal with congestion and to manage existing and requested VCCs. At the
crudest level, the network may simply deny new requests for VCCs to prevent con-
gestion. Additionally, cells may be discarded if negotiated parameters are violated
or if congestion becomes severe. In an extreme situation, existing connections might be terminated.
I.150 also lists characteristics of VPCs. The first four characteristics listed are
identical to those for VCCs. That is, QoS; switched and semipermanent VPCs; cell sequence integrity; and traffic parameter negotiation and usage monitoring are
all also characteristics of a VPC. There are a number of reasons for this duplica-
tion. First, this provides some flexibility in how the network service manages the requirements placed upon it. Second, the network must be concerned with the
overall requirements for a VPC, and within a VPC may negotiate the establishment
of ­virtual channels with given characteristics. Finally, once a VPC is set up, it is
­possible for the end users to negotiate the creation of new VCCs. The VPC charac- teristics impose a discipline on the choices that the end users may make.
In addition, a fifth characteristic is listed for VPCs:
• Virtual channel identifier restriction within a VPC: One or more virtual chan- nel identifiers, or numbers, may not be available to the user of the VPC but may be reserved for network use. Examples include VCCs used for network management."
CN - 3.pdf,320,pymupdf,pymupdf_scored_higher_than_marker,"9.6 / Asynchronous Transfer Mode 319
Control Signaling In ATM, a mechanism is needed for the establishment and
release of VPCs and VCCs. The exchange of information involved in this process is
referred to as control signaling and takes place on separate connections from those that are being managed.
For VCCs, I.150 specifies four methods for providing an establishment/release
facility. One or a combination of these methods will be used in any particular network:
1. Semipermanent VCCs may be used for user-to-user exchange. In this case, no control signaling is required.
2. If there is no preestablished call control signaling channel, then one must be set up. For that purpose, a control signaling exchange must take place between the user and the network on some channel. Hence we need a perma- nent ­channel, probably of low data rate, that can be used to set up VCCs that
can be used for call control. Such a channel is called a meta-signaling channel, as the channel is used to set up signaling channels.
3. The meta-signaling channel can be used to set up a VCC between the user and the network for call control signaling. This user-to-network signaling virtual channel can then be used to set up VCCs to carry user data.
4. The meta-signaling channel can also be used to set up a user-to-user signaling virtual channel. Such a channel must be set up within a preestablished VPC. It can then be used to allow the two end users, without network intervention, to establish and release user-to-user VCCs to carry user data.
For VPCs, three methods are defined in I.150:
1. A VPC can be established on a semipermanent basis by prior agreement. In this case, no control signaling is required.
2. VPC establishment/release may be customer controlled. In this case, the
­customer uses a signaling VCC to request the VPC from the network.
3. VPC establishment/release may be network controlled. In this case, the
­network establishes a VPC for its own convenience. The path may be net- work-to-network, user-to-network, or user-to-user.
ATM Cells
ATM makes use of fixed-size cells, consisting of a 5-octet header and a 48-octet
information field. There are several advantages to the use of small, fixed-size cells.
First, the use of small cells may reduce queuing delay for a high-priority cell, because
it waits less if it arrives slightly behind a lower-priority cell that has gained access
to a resource (e.g., the transmitter). Second, fixed-size cells can be switched more
efficiently, which is important for the very high data rates of ATM. With fixed-size cells, it is easier to implement the switching mechanism in hardware.
Figure 9.17a shows the cell header format at the user–network interface.
Figure 9.17b shows the cell header format internal to the network.
The Generic Flow Control (GFC) field does not appear in the cell header
internal to the network, but only at the user–network interface. Hence, it can be
used for control of cell flow only at the local user–network interface. The field could"
CN - 3.pdf,321,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{caption}
\\usepackage{amsmath}

\\begin{document}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.9\\textwidth]{_page_0_Figure_2.jpeg}
\\caption{ATM Cell Format}
\\label{fig:atm_cell_format}
\\end{figure}

\\clearpage

\\section*{Figure 9.17 ATM Cell Format}

be used to assist the customer in controlling the flow of traffic for different qualities of service. In any case, the GFC mechanism is used to alleviate short-term overload conditions in the network.

The \\textbf{virtual path identifier (VPI)} constitutes a routing field for the network. It is 8 bits at the user--network interface and 12 bits at the network--network interface. The latter allows support for an expanded number of VPCs internal to the network, to include those supporting subscribers and those required for network management. The \\textbf{virtual channel identifier (VCI)} is used for routing to and from the end user.

The \\textbf{Payload Type (PT)} field indicates the type of information in the information field. Table 9.2 shows the interpretation of the PT bits. A value of 0 in the first bit indicates user information (i.e., information from the next higher layer). In this case, the second bit indicates whether congestion has been experienced; the third bit, known as the Service Data Unit (SDU) type bit, is a one-bit field that can be used to discriminate two types of ATM SDUs associated with a connection. The term \\textit{SDU} refers to the 48-octet payload of the cell. A value of 1 in the first bit of

\\end{document}"
CN - 3.pdf,322,pymupdf,pymupdf_scored_higher_than_marker,"9.7 / Recommended Reading 321
Table 9.2 Payload Type (PT) Field Coding
PT Coding
Interpretation
0 0 0
User data cell, congestion not experienced,
SDU@type = 0
0 0 1
User data cell, congestion not experienced,
SDU@type = 1
0 1 0
User data cell, congestion experienced,
SDU@type = 0
0 1 1
User data cell, congestion experienced,
SDU@type = 1
1 0 0
OAM segment associated cell
1 0 1
OAM end-to-end associated cell
1 1 0
Resource management cell
1 1 1
Reserved for future function
SDU = Service Data Unit
OAM = Operations, Administration, and Maintenance
the Payload Type field indicates that this cell carries network management or main- tenance information. This indication allows the insertion of network-management
cells onto a user’s VCC without impacting the user’s data. Thus, the PT field can provide inband control information.
The Cell Loss Priority (CLP) bit is used to provide guidance to the network
in the event of congestion. A value of 0 indicates a cell of relatively higher prior-
ity, which should not be discarded unless no other alternative is available. A value
of 1 indicates that this cell is subject to discard within the network. The user might
employ this field so that extra cells (beyond the negotiated rate) may be inserted
into the network, with a CLP of 1, and delivered to the destination if the network
is not congested. The network may set this field to 1 for any data cell that is in
violation of an agreement concerning traffic parameters between the user and the
network. In this case, the switch that does the setting realizes that the cell exceeds
the agreed traffic parameters but that the switch is capable of handling the cell. At
a later point in the network, if congestion is encountered, this cell has been marked for discard in preference to cells that fall within agreed traffic limits.
The Header Error Control (HEC) field is an 8-bit error code that can be used
to correct single-bit errors in the header and to detect double-bit errors. In the case
of most existing data link layer protocols, such as LAPD and HDLC, the data field
that serves as input to the error code calculation is in general much longer than the
size of the resulting error code. This allows for error detection. In the case of ATM,
there is also sufficient redundancy in the code to recover from certain error patterns.
9.7 Recommended Reading
As befits its age, circuit switching has inspired a voluminous literature. Two good books on the subject are [BELL00] and [FREE04].
The literature on packet switching is enormous. [BERT92] is a good ­treatment of this subject. [ROBE78] is a classic paper on how packet-switching technol- ogy evolved. [BARA02] and [HEGG84] are also interesting. [IBM95] provides a detailed treatment of ATM technology."
CN - 3.pdf,323,pymupdf,pymupdf_scored_higher_than_marker,"322 Chapter 9 / Wan Technology and Protocols
BARA02 Baran, P. “The Beginnings of Packet Switching: Some Underlying Concepts.”
IEEE Communications Magazine, July 2002.
BELL00 Bellamy, J. Digital Telephony. New York: Wiley, 2000.
BERT92 Bertsekas, D., and Gallager, R. Data Networks. Englewood Cliffs, NJ: Prentice
Hall, 1992.
FREE04 Freeman, R. Telecommunication System Engineering. New York: Wiley, 2004.
HEGG84 Heggestad, H. “An Overview of Packet Switching Communications.” IEEE
Communications Magazine, April 1984.
IBM95 IBM International Technical Support Organization. Asynchronous Transfer
Mode (ATM) Technical Overview. IBM Redbook SG24-4625-00, 1995. www.red- books.ibm.com
ROBE78 Roberts, L. “The Evolution of Packet Switching.” Proceedings of the IEEE,
November 1978.
[BERT92] is a good treatment of this subject.
9.8 Key Terms, Review Questions, And Problems
Key Terms asynchronous transfer mode header error control (HEC) internal virtual circuit local loop media gateway controller time-division switching time-multiplexed switching
(ATM) cell circuit switching circuit-switching network crossbar matrix datagram digital switch exchange external virtual circuit generic flow control (GFC)
(TMS) time-slot interchange (TSI) trunk virtual channel connection
(MGC) packet switching softswitch space division switching subscriber subscriber line subscriber loop
(VCC) virtual circuit virtual path connection
(VPC)
Review Questions
9.1
Why is it useful to have more than one possible path through a network for each pair of stations?
9.2
What are the four generic architectural components of a public communications
­network? Define each term.
9.3
What is the principal application that has driven the design of circuit-switching networks?
9.4
What are the advantages of packet switching compared to circuit switching?
9.5
Explain the difference between datagram and virtual circuit operation.
9.6
What is the significance of packet size in a packet-switching network?
9.7
What types of delay are significant in assessing the performance of a packet-switching network?"
CN - 3.pdf,324,pdfplumber,pdfplumber_scored_higher_than_marker,"9.8 / key terms, revieW Questions, and problems 323
9.8 What are the characteristics of a virtual channel connection?
9.9 What are the characteristics of a virtual path connection?
9.10 List and briefly explain the fields in an ATM cell.
Problems
9.1 Consider a simple telephone network consisting of two end offices and one inter- mediate switch with a 1-MHz full-duplex trunk between each end office and the
intermediate switch. Assume a 4-kHz channel for each voice call. The average tele-
phone is used to make four calls per 8-hour workday, with a mean call duration of six
minutes. Ten percent of the calls are long distance. What is the maximum number of telephones an end office can support?
9.2 We need to design a switch with 100 input lines and 100 output lines.
a. If a crossbar switch has 100 input lines and 100 output lines, how many crosspoints will it have?
b. How many crosspoints will there be if the above crossbar switch is replaced with a three-stage switch? You may consider the following specifications:
• Each switch in the first stage and last stage has 10 * crosspoints.
• The middle stage has 4 crossbars each with 10 * 10 crosspoints.
9.3 Consider a three-stage switch such as in Figure 9.6. Assume that there are a total of N
input lines and N output lines for the overall three-stage switch. If n is the number of
input lines to a stage 1 crossbar and the number of output lines to a stage 3 crossbar,
then there are N/n stage 1 crossbars and N/n stage 3 crossbars. Assume each stage 1
crossbar has one output line going to each stage 2 crossbar, and each stage 2 crossbar
has one output line going to each stage 3 crossbar. For such a configuration it can be
shown that, for the switch to be nonblocking, the number of stage 2 crossbar matrices must equal 2n − 1.
a. What is the total number of crosspoints among all the crossbar switches?
b. For a given value of N, the total number of crosspoints depends on the value of
n. That is, the value depends on how many crossbars are used in the first stage to
handle the total number of input lines. Assuming a large number of input lines to
each crossbar (large value of n), what is the minimum number of crosspoints for a nonblocking configuration as a function of n?
c. For a range of N from 102 to 106, plot the number of crosspoints for a single-stage
N * N switch and an optimum three-stage crossbar switch.
9.4 Consider a TSI system with a TDM input of 8000 frames per second. The TSI requires one memory read and one memory write operation per slot. What is the maximum
number of slots per frame that can be handled, as a function of the memory cycle time?
9.5 Consider a TDM system with 8 I/O lines, and connections 1-2, 3-7, and 5-8. Draw
several frames of the input to the TSI unit and output from the TSI unit, indicating the movement of data from input time slots to output time slots.
9.6 Design a three-stage 450 * 450 crossbar switch, given that the number of input lines
in each switch of the first stage, n, is 18; the number of output lines in each switch of
the last stage is also 18; and the number of crossbars, k, in the middle stage is 8. How
can you redesign the above three-stage switch according to the Clos criteria? The
Clos criteria states that if n = (N/2)1/2 and k Ú 2n – 1, the switch would prevent block- ing during periods of heavy loads.
9.7 Define the following parameters for a switching network:
N = number of hops between two given end systems
L = message length in bits
B = data rate, in bits per second (bps), on all links
P = fixed packet size, in bits
M10_STAL4388_10_PIE_C09.indd 323 02/10/13 3:18 PM"
CN - 3.pdf,325,pymupdf,pymupdf_scored_higher_than_marker,"324 Chapter 9 / Wan Technology and Protocols
H = overhead (header) bits per packet
S = call setup time (circuit switching or virtual circuit) in seconds
D = propagation delay per hop in seconds a. For N = 4, L = 3200, B = 9600, P = 1024, H = 16, S = 0.2, D = 0.001, compute
the end-to-end delay for circuit switching, virtual circuit packet switching, and datagram packet switching. Assume that there are no acknowledgments. Ignore processing delay at the nodes.
b. Derive general expressions for the three techniques of part (a), taken two at a
time (three expressions in all), showing the conditions under which the delays are equal.
9.8
Compute the total number of crosspoints in an N * N three-stage switch that has n input lines per switch in first stage and k crossbars in the middle stage.
9.9
Assuming no malfunction in any of the stations or nodes of a network, is it possible for a packet to be delivered to the wrong destination?
9.10
Although ATM does not include any end-to-end error detection and control func-
tions on the user data, it is provided with a HEC field to detect and correct header
errors. Let us consider the value of this feature. Suppose that the bit error rate of the
transmission system is B. If errors are uniformly distributed, then the probability of an error in the header is h + i * B and the probability of error in the data field is h + i * B
where h is the number of bits in the header and i is the number of bits in the data field.
a. Suppose that errors in the header are not detected and not corrected. In that case, a header error may result in a misrouting of the cell to the wrong destination;
therefore, i bits will arrive at an incorrect destination, and i bits will not arrive at
the correct destination. What is the overall bit error rate B1? Find an expression for the multiplication effect on the bit error rate: M1 = B1>B.
b. Now suppose that header errors are detected but not corrected. In that case, i bits
will not arrive at the correct destination. What is the overall bit error rate B2?
Find an expression for the multiplication effect on the bit error rate: M2 = B2>B.
c. Now suppose that header errors are detected and corrected. What is the overall
bit error rate B3? Find an expression for the multiplication effect on the bit error rate: M3 = B3>B.
d. Plot M1, M2, and M3 as a function of header length, for i = 48 * 8 = 384 bits.
Comment on the results.
9.11
One key design decision for ATM was whether to use fixed- or variable-length cells.
Let us consider this decision from the point of view of efficiency. We can define trans- mission efficiency as
N =
Number of information octets
Number of information octets + Number of overhead octets
a. Consider the use of fixed-length packets. In this case the overhead consists of the header octets. Define
L = Data field size of the cell in octets
H = Header size of the cell in octets
X = Number of information octets to be transmitted as a single message"
CN - 3.pdf,326,pdfplumber,pdfplumber_scored_higher_than_marker,"9.8 / key terms, revieW Questions, and problems 325
Derive an expression for N. Hint: The expression will need to use the operator
~ , where Y = the smallest integer greater than or equal to Y.
b. If cells have variable length, then overhead is determined by the header, plus
t<he= flags to< de=limit the cells or an additional length field in the header. Let
Hv = additional overhead octets required to enable the use of variable-length cells. Derive an expression for N in terms of X, H, and Hv.
c. Let L = 48, H = 5, and Hv = 2. Plot N versus message size for fixed- and vari- able-length cells. Comment on the results.
9.12 A packet-switching network is using a virtual circuit to transmit data from the
source to the destination node. In a given instance of data transmission, a message
of size 56 octets is to be transmitted from node X to node Y. The virtual circuit
designed has 3 intermediate nodes, a, b, and c. Each packet in the network has a
4-octet header that contains the control information. Determine the time of trans- mission of the message sent from X to Y in each of the following cases:
a. The entire message is sent as a single packet.
b. The message is sent by dividing it into two packets.
c. The message is sent using 7 packets.
d. The message is sent using 14 packets.
What conclusion can you draw from the above observation? Assume that the trans- mission time in each hop is the same.
9.13 Consider compressed video transmission in an ATM network. Suppose standard
ATM cells must be transmitted through 5 switches. The data rate is 43 Mbps.
a. What is the transmission time for one cell through one switch?
b. Each switch may be transmitting a cell from other traffic all of which we assume
to have lower (non-preemptive for the cell) priority. If the switch is busy trans-
mitting a cell, our cell has to wait until the other cell completes transmission. If
the switch is free our cell is transmitted immediately. What is the maximum time
when a typical video cell arrives at the first switch (and possibly waits) until it is
finished being transmitted by the fifth and last one? Assume that you can ignore propagation time, switching time, and everything else but the transmission time and the time spent waiting for another cell to clear a switch.
c. Now suppose we know that each switch is utilized 60% of the time with the other low-priority traffic. By this we mean that with probability 0.6 when we look at
a switch it is busy. Suppose that if there is a cell being transmitted by a switch,
the average delay spent waiting for a cell to finish transmission is one-half a cell
transmission time. What is the average time from the input of the first switch to clearing the fifth?
d. However, the measure of most interest is not delay but jitter, which is the vari-
ability in the delay. Use parts (b) and (c) to calculate the maximum and average variability, respectively, in the delay.
In all cases assume that the various random events are independent of one another;
for example, we ignore the burstiness typical of such traffic.
9.14 An ATM cell uses fixed-size packets of 53 bytes. Each cell carries a 5-byte header for control information and 48 bytes for user data.
A message of size 1 KB needs to be transmitted using ATM.
a. How many ATM cells will be required for this purpose?
b. If transmission efficiency is computed as the ratio of the size of the message and
the total size of cells required, compute the transmission efficiency in this case.
M10_STAL4388_10_PIE_C09.indd 325 02/10/13 3:18 PM"
CN - 3.pdf,327,pymupdf,pymupdf_scored_higher_than_marker,"Cellular Wireless Networks10 chapter
10.1 Principles of Cellular Networks
Cellular Network Organization
Operation of Cellular Systems
Mobile Radio Propagation Effects
Fading in the Mobile Environment
10.2 Cellular Network Generations
First Generation
Second Generation
Third Generation
Fourth Generation
10.3 LTE-Advanced
LTE-Advanced Architecture
LTE-Advanced Transission Characteristics
10.4 Recommended Reading
10.5 Key Terms, Review Questions, and Problems"
CN - 3.pdf,328,pymupdf,pymupdf_scored_higher_than_marker,"10.1 / Principles of Cellular Networks 327
Learning Objectives
After reading this chapter, you should be able to:
◆ Provide an overview of cellular network organization.
◆ Distinguish among four generations of mobile telephony.
◆ Understand the relative merits of time-division multiple access (TDMA) and code division multiple access (CDMA) approaches to mobile telephony.
◆ Present an overview of LTE-Advanced.
Of all the tremendous advances in data communications and telecommunica- tions, perhaps the most revolutionary is the development of cellular networks.
Cellular technology is the foundation of mobile wireless communications and supports users in locations that are not easily served by wired networks.
Cellular technology is the underlying technology for mobile telephones,
­personal communications systems, wireless Internet and wireless Web appli- cations, and much more.
We begin this chapter with a look at the basic principles used in all
­cellular networks. Then we look at specific cellular technologies and stan- dards, which are conveniently grouped into four generations. Finally, we examine LTE-Advanced, which is the standard for the fourth generation, in more detail.
10.1 Principles of Cellular Networks
Cellular radio is a technique that was developed to increase the capacity available
for mobile radio telephone service. Prior to the introduction of cellular radio, mobile radio telephone service was only provided by a high-power transmitter/ receiver. A typical system would support about 25 channels with an ­effective radius of about 80 km. The way to increase the capacity of the system is to use lower-power systems with shorter radius and to use numerous transmitters/ receivers.
Cellular Network Organization
The essence of a cellular network is the use of multiple low-power transmitters, on
the order of 100 W or less. Because the range of such a transmitter is small, an area
can be divided into cells, each one served by its own antenna. Each cell is allocated"
CN - 3.pdf,329,vision_latex,vision_latex::markdown_contains_figure_placeholder,"a band of frequencies and is served by a \\textbf{base station}, consisting of transmitter, receiver, and control unit. Adjacent cells are assigned different frequencies to avoid interference or crosstalk. However, cells sufficiently distant from each other can use the same frequency band.

The first design decision to make is the shape of cells to cover an area. A matrix of square cells would be the simplest layout to define (Figure 10.1a). However, this geometry is not ideal. If the width of a square cell is $d$, then a cell has four neighbors at a distance $d$ and four neighbors at a distance $\\sqrt{2}d$. As a mobile user within a cell moves toward the cell's boundaries, it is best if all of the adjacent antennas are equidistant. This simplifies the task of determining when to switch the user to an adjacent antenna and which antenna to choose. A hexagonal pattern provides for equidistant antennas (Figure 10.1b). The radius of a hexagon is defined to be the radius of the circle that circumscribes it (equivalently, the distance from the center to each vertex; also equal to the length of a side of a hexagon). For a cell radius $R$, the distance between the cell center and each adjacent cell center is $d = \\sqrt{3}R$.

In practice, a precise hexagonal pattern is not used. Variations from the ideal are due to topographical limitations, local signal propagation conditions, and practical limitation on siting antennas.

A wireless cellular system limits the opportunity to use the same frequency for different communications because the signals, not being constrained, can interfere with one another even if geographically separated. Systems supporting a large number of communications simultaneously need mechanisms to conserve spectrum.

\\textbf{Frequency Reuse} In a cellular system, each cell has a base transceiver. The transmission power is carefully controlled (to the extent that it is possible in the highly variable mobile communication environment) to allow communication within the cell using a given frequency, while limiting the power at that frequency that escapes the cell into adjacent ones. The objective is to use the same frequency in other nearby (but not adjacent) cells, thus allowing the frequency to be used for multiple simultaneous conversations. Generally, 10 to 50 frequencies are assigned to each cell, depending on the traffic expected.

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Figure_7.jpeg}
\\caption{Cellular Geometries}
\\label{fig:10.1}
\\end{figure}"
